timestamp	URL	count	average (ms)	p90 (ms)
2025-02-25 03:11	/products/latest	4328	280	673
2025-02-25 03:11	/api/user/logout	612	191	557
2025-02-25 03:11	/api/loyalty/rewards	1972	239	512
2025-02-25 03:11	/checkout/confirmation	542	230	598
2025-02-25 03:11	/api/loyalty/rewards	118	137	514
2025-02-25 03:11	/blog/latest	1848	282	514
2025-02-25 03:11	/api/social/connect	2688	277	659
2025-02-25 03:11	/account/settings	4495	122	204
2025-02-25 03:11	/user/profile/update	1581	191	309
2025-02-25 03:11	/products/latest	213	197	508
2025-02-25 03:11	/api/cart/remove	2966	292	374
2025-02-25 03:11	/blog/latest	2438	272	520
2025-02-25 03:11	/search?q=tv	1422	191	276
2025-02-25 03:11	/api/support/ticket	4499	277	592
2025-02-25 03:11	/api/social/connect	1125	188	584
2025-02-25 03:16	/api/payment/status	2180	262	496
2025-02-25 03:16	/api/social/connect	114	174	310
2025-02-25 03:16	/products/sale	2754	192	403
2025-02-25 03:16	/api/payment/initiate	4996	135	427
2025-02-25 03:16	/search?q=phone	3554	231	514
2025-02-25 03:16	/api/notifications	4433	243	622
2025-02-25 03:16	/api/payment/initiate	3510	152	404
2025-02-25 03:16	/checkout/confirmation	4372	216	542
2025-02-25 03:16	/api/loyalty/rewards	4197	225	377
2025-02-25 03:16	/products/latest	1841	299	474
2025-02-25 03:16	/api/reviews/latest	4642	233	328
2025-02-25 03:16	/search?q=tv	4867	256	328
2025-02-25 03:16	/api/support/ticket	4069	282	463
2025-02-25 03:16	/api/recommendations	3836	273	652
2025-02-25 03:16	/products/latest	3327	128	305
2025-02-25 03:16	/home	4443	173	529
2025-02-25 03:16	/search?q=headphones	1210	247	570
2025-02-25 03:16	/user/profile/update	2799	142	294
2025-02-25 03:16	/search?q=laptop	3909	136	500
2025-02-25 03:16	/api/discounts	4953	292	495
2025-02-25 03:16	/privacy-policy	541	291	520
2025-02-25 03:16	/api/support/chat	4539	171	266
2025-02-25 03:16	/login	3263	262	561
2025-02-25 03:16	/api/download/app	4638	157	474
2025-02-25 03:16	/api/user/preferences	3349	189	352
2025-02-25 03:16	/login	481	143	271
2025-02-25 03:16	/products/sale	2624	198	484
2025-02-25 03:16	/api/user/preferences	3837	169	275
2025-02-25 03:16	/api/tracking/order	4245	165	265
2025-02-25 03:16	/search?q=laptop	3503	150	394
2025-02-25 03:16	/api/loyalty/rewards	3351	243	405
2025-02-25 03:16	/api/reviews/latest	4922	214	275
2025-02-25 03:16	/api/payment/initiate	2252	271	656
2025-02-25 03:16	/home	4050	175	505
2025-02-25 03:16	/api/cart/remove	4720	273	644
2025-02-25 03:16	/api/user/preferences	1718	128	263
2025-02-25 03:16	/api/user/logout	2463	222	338
2025-02-25 03:16	/home/featured	4503	141	526
2025-02-25 03:16	/api/support/chat	1309	180	432
2025-02-25 03:16	/search?q=laptop	1365	258	524
2025-02-25 03:16	/api/location/detect	3747	140	428
2025-02-25 03:16	/search?q=product	2346	208	457
2025-02-25 03:16	/api/orders/recent	4024	259	318
2025-02-25 03:16	/api/refunds/status	2449	201	422
2025-02-25 03:16	/api/social/connect	2189	180	287
2025-02-25 03:16	/checkout/confirmation	3529	197	274
2025-02-25 03:16	/user/profile/update	144	258	461
2025-02-25 03:16	/checkout	2235	250	434
2025-02-25 03:16	/api/social/connect	977	234	475
2025-02-25 03:16	/api/orders/recent	2013	195	585
2025-02-25 03:21	/api/payment/status	2881	280	647
2025-02-25 03:21	/api/support/chat	2300	184	255
2025-02-25 03:21	/api/loyalty/rewards	4078	224	311
2025-02-25 03:21	/api/newsletter/subscribe	1049	205	344
2025-02-25 03:21	/api/recommendations	3294	237	306
2025-02-25 03:21	/api/user/logout	3327	180	413
2025-02-25 03:21	/terms-of-service	1248	193	575
2025-02-25 03:21	/search?q=phone	896	300	521
2025-02-25 03:21	/home/featured	481	265	422
2025-02-25 03:21	/checkout	1332	123	317
2025-02-25 03:21	/api/payment/initiate	3147	253	599
2025-02-25 03:21	/search?q=phone	2650	147	539
2025-02-25 03:21	/api/social/connect	426	138	486
2025-02-25 03:21	/api/social/connect	3583	267	467
2025-02-25 03:21	/api/cart/add	4343	266	547
2025-02-25 03:21	/api/download/app	2238	131	266
2025-02-25 03:21	/products/latest	362	215	313
2025-02-25 03:21	/api/discounts	1299	290	550
2025-02-25 03:21	/api/shipping/rates	1990	238	461
2025-02-25 03:21	/about-us	640	129	392
2025-02-25 03:21	/search?q=tv	172	164	260
2025-02-25 03:21	/user/profile/update	1076	150	266
2025-02-25 03:21	/api/inventory/stock	1788	268	661
2025-02-25 03:21	/blog/latest	4547	184	451
2025-02-25 03:21	/api/support/chat	632	231	431
2025-02-25 03:21	/faq	3164	123	410
2025-02-25 03:21	/api/refunds/status	4247	177	332
2025-02-25 03:21	/products/latest	4013	253	335
2025-02-25 03:21	/api/refunds/status	4397	146	200
2025-02-25 03:21	/api/cart/remove	1481	168	456
2025-02-25 03:21	/api/payment/status	2108	183	285
2025-02-25 03:21	/api/payment/status	2152	151	205
2025-02-25 03:21	/faq	476	225	546
2025-02-25 03:21	/api/payment/initiate	254	177	445
2025-02-25 03:21	/api/orders/recent	347	222	319
2025-02-25 03:21	/terms-of-service	450	173	383
2025-02-25 03:21	/home	1609	171	308
2025-02-25 03:21	/api/newsletter/subscribe	4400	288	348
2025-02-25 03:21	/api/newsletter/subscribe	4535	206	592
2025-02-25 03:21	/api/recommendations	3291	212	444
2025-02-25 03:21	/checkout/confirmation	3743	283	657
2025-02-25 03:21	/api/giftcards	2532	239	515
2025-02-25 03:21	/api/loyalty/rewards	4844	172	480
2025-02-25 03:21	/search?q=watch	3570	291	350
2025-02-25 03:21	/api/notifications	2989	130	520
2025-02-25 03:21	/login	403	132	365
2025-02-25 03:21	/home/featured	4905	223	332
2025-02-25 03:21	/contact-us	1903	278	673
2025-02-25 03:21	/api/loyalty/rewards	3862	230	511
2025-02-25 03:21	/api/shipping/rates	1174	225	467
2025-02-25 03:26	/search?q=product	1772	136	308
2025-02-25 03:26	/products/sale	3418	158	312
2025-02-25 03:26	/account/settings	1566	161	441
2025-02-25 03:26	/api/payment/status	735	216	377
2025-02-25 03:26	/api/location/detect	3985	296	543
2025-02-25 03:26	/api/orders/recent	1347	131	385
2025-02-25 03:26	/search?q=product	2843	272	660
2025-02-25 03:26	/api/payment/initiate	1078	141	457
2025-02-25 03:26	/api/loyalty/rewards	3137	133	218
2025-02-25 03:26	/products/sale	1269	133	469
2025-02-25 03:26	/terms-of-service	3594	229	482
2025-02-25 03:26	/api/getUserData	2130	280	397
2025-02-25 03:26	/search?q=product	3963	121	358
2025-02-25 03:26	/user/profile/update	1907	255	327
2025-02-25 03:26	/checkout	1779	166	437
2025-02-25 03:26	/products/latest	3618	236	424
2025-02-25 03:26	/faq	666	147	247
2025-02-25 03:26	/products/sale	2649	120	235
2025-02-25 03:26	/terms-of-service	4664	217	424
2025-02-25 03:26	/login	2859	219	492
2025-02-25 03:26	/user/profile/update	3632	263	402
2025-02-25 03:26	/api/social/connect	1205	274	577
2025-02-25 03:26	/faq	3227	242	384
2025-02-25 03:26	/api/giftcards	4313	203	358
2025-02-25 03:26	/privacy-policy	3031	196	286
2025-02-25 03:26	/checkout	2891	171	405
2025-02-25 03:26	/api/download/app	2913	202	407
2025-02-25 03:26	/api/cart/add	1259	151	413
2025-02-25 03:26	/blog/latest	1143	205	439
2025-02-25 03:26	/login	1268	213	325
2025-02-25 03:26	/api/user/preferences	778	236	577
2025-02-25 03:26	/blog/latest	1489	207	489
2025-02-25 03:26	/api/user/logout	1838	123	257
2025-02-25 03:26	/account/settings	980	290	579
2025-02-25 03:26	/terms-of-service	557	202	509
2025-02-25 03:26	/api/support/chat	492	250	612
2025-02-25 03:26	/search?q=watch	2077	124	426
2025-02-25 03:26	/checkout	1301	194	374
2025-02-25 03:26	/api/payment/initiate	304	264	407
2025-02-25 03:26	/terms-of-service	4869	177	544
2025-02-25 03:26	/api/support/ticket	1265	263	631
2025-02-25 03:26	/api/shipping/rates	3227	219	359
2025-02-25 03:26	/home	4107	247	365
2025-02-25 03:26	/checkout/confirmation	530	286	521
2025-02-25 03:26	/api/cart/add	1540	237	324
2025-02-25 03:26	/api/reviews/latest	3267	266	665
2025-02-25 03:26	/products/latest	3281	199	473
2025-02-25 03:26	/search?q=tv	4983	187	580
2025-02-25 03:26	/terms-of-service	487	250	317
2025-02-25 03:26	/about-us	1519	134	277
2025-02-25 03:31	/api/social/connect	687	248	347
2025-02-25 03:31	/blog/latest	2812	123	444
2025-02-25 03:31	/blog/latest	4313	165	367
2025-02-25 03:31	/api/recommendations	3740	209	412
2025-02-25 03:31	/home/featured	3755	299	580
2025-02-25 03:31	/api/refunds/status	4427	225	379
2025-02-25 03:31	/api/payment/initiate	1876	246	361
2025-02-25 03:31	/api/getUserData	1665	188	527
2025-02-25 03:31	/home/featured	3558	158	545
2025-02-25 03:31	/account/settings	149	258	621
2025-02-25 03:31	/api/location/detect	2269	218	473
2025-02-25 03:31	/api/download/app	648	217	315
2025-02-25 03:31	/api/notifications	687	202	359
2025-02-25 03:31	/api/refunds/status	4047	145	247
2025-02-25 03:31	/api/orders/recent	3847	144	544
2025-02-25 03:31	/api/tracking/order	4305	135	401
2025-02-25 03:31	/api/newsletter/subscribe	475	212	288
2025-02-25 03:31	/search?q=laptop	4898	175	376
2025-02-25 03:31	/api/support/ticket	1775	227	577
2025-02-25 03:31	/search?q=phone	4011	284	517
2025-02-25 03:31	/search?q=product	2204	260	369
2025-02-25 03:31	/api/loyalty/rewards	1175	121	416
2025-02-25 03:31	/search?q=laptop	1882	272	477
2025-02-25 03:31	/api/loyalty/rewards	2074	230	471
2025-02-25 03:31	/search?q=headphones	4133	127	358
2025-02-25 03:31	/home	3301	300	618
2025-02-25 03:31	/api/user/preferences	1284	293	347
2025-02-25 03:31	/privacy-policy	4059	219	601
2025-02-25 03:31	/api/getUserData	2431	215	428
2025-02-25 03:31	/api/download/app	3701	124	326
2025-02-25 03:31	/home/featured	4550	196	270
2025-02-25 03:31	/api/analytics/events	2154	181	430
2025-02-25 03:31	/about-us	750	299	446
2025-02-25 03:31	/api/support/ticket	260	238	419
2025-02-25 03:31	/api/getUserData	1997	290	545
2025-02-25 03:31	/api/analytics/events	3982	268	325
2025-02-25 03:31	/products/popular	1149	282	552
2025-02-25 03:31	/api/giftcards	483	251	563
2025-02-25 03:31	/api/shipping/rates	3145	236	581
2025-02-25 03:31	/blog/latest	3238	273	569
2025-02-25 03:31	/api/cart/add	4513	298	468
2025-02-25 03:31	/api/download/app	2901	166	501
2025-02-25 03:31	/products/latest	3863	224	512
2025-02-25 03:31	/api/loyalty/rewards	4114	165	345
2025-02-25 03:31	/api/giftcards	4267	230	531
2025-02-25 03:31	/api/newsletter/subscribe	4984	154	252
2025-02-25 03:31	/blog/latest	718	144	497
2025-02-25 03:31	/products/popular	4038	265	506
2025-02-25 03:31	/checkout/confirmation	181	163	292
2025-02-25 03:31	/api/loyalty/rewards	2975	198	473
2025-02-25 03:36	/account/settings	4230	164	389
2025-02-25 03:36	/api/support/chat	3497	224	298
2025-02-25 03:36	/login	4696	197	549
2025-02-25 03:36	/search?q=headphones	4635	211	517
2025-02-25 03:36	/user/profile/update	813	253	418
2025-02-25 03:36	/products/sale	3456	198	310
2025-02-25 03:36	/api/location/detect	4445	169	361
2025-02-25 03:36	/products/popular	2303	298	531
2025-02-25 03:36	/search?q=headphones	3710	175	259
2025-02-25 03:36	/api/recommendations	2215	270	578
2025-02-25 03:36	/api/payment/status	3026	250	323
2025-02-25 03:36	/api/analytics/events	3554	260	444
2025-02-25 03:36	/faq	1229	223	385
2025-02-25 03:36	/products/popular	2945	125	518
2025-02-25 03:36	/api/giftcards	1984	254	332
2025-02-25 03:36	/api/reviews/latest	653	235	434
2025-02-25 03:36	/api/refunds/status	2812	129	353
2025-02-25 03:36	/products/latest	3576	262	529
2025-02-25 03:36	/products/sale	1499	260	652
2025-02-25 03:36	/api/user/preferences	306	191	555
2025-02-25 03:36	/privacy-policy	1488	165	272
2025-02-25 03:36	/api/payment/status	1632	127	506
2025-02-25 03:36	/api/discounts	740	179	401
2025-02-25 03:36	/home/featured	929	260	434
2025-02-25 03:36	/search?q=headphones	2229	176	457
2025-02-25 03:36	/api/recommendations	3639	189	522
2025-02-25 03:36	/search?q=watch	3340	252	388
2025-02-25 03:36	/api/getUserData	2796	205	385
2025-02-25 03:36	/checkout	1994	205	467
2025-02-25 03:36	/user/profile/update	2162	146	507
2025-02-25 03:36	/api/user/logout	4163	251	635
2025-02-25 03:36	/search?q=product	1513	199	507
2025-02-25 03:36	/checkout	2263	187	524
2025-02-25 03:36	/products/popular	2379	272	658
2025-02-25 03:36	/api/notifications	4761	185	578
2025-02-25 03:36	/privacy-policy	1695	238	384
2025-02-25 03:36	/api/social/connect	2750	146	543
2025-02-25 03:36	/checkout	583	167	456
2025-02-25 03:36	/api/payment/initiate	4520	288	369
2025-02-25 03:36	/contact-us	3854	225	502
2025-02-25 03:36	/cart/view	4069	259	587
2025-02-25 03:36	/api/wishlist/add	3768	167	270
2025-02-25 03:36	/api/getUserData	2937	181	495
2025-02-25 03:36	/search?q=watch	3934	267	491
2025-02-25 03:36	/api/shipping/rates	4766	226	461
2025-02-25 03:36	/home/featured	2036	165	448
2025-02-25 03:36	/products/popular	4761	230	408
2025-02-25 03:36	/api/download/app	2016	252	424
2025-02-25 03:36	/api/cart/add	3995	249	312
2025-02-25 03:36	/api/getUserData	2273	232	481
2025-02-25 03:41	/user/profile/update	3903	251	325
2025-02-25 03:41	/search?q=product	4964	184	422
2025-02-25 03:41	/api/cart/remove	737	120	311
2025-02-25 03:41	/blog/latest	2515	152	220
2025-02-25 03:41	/api/orders/recent	2397	254	339
2025-02-25 03:41	/search?q=tv	4971	168	265
2025-02-25 03:41	/cart/view	1361	231	491
2025-02-25 03:41	/api/tracking/order	281	193	480
2025-02-25 03:41	/api/loyalty/rewards	2910	294	536
2025-02-25 03:41	/search?q=tv	4160	236	361
2025-02-25 03:41	/terms-of-service	3211	213	347
2025-02-25 03:41	/api/cart/add	2221	212	363
2025-02-25 03:41	/products/popular	4558	281	667
2025-02-25 03:41	/api/orders/recent	4814	185	299
2025-02-25 03:41	/products/sale	1459	149	497
2025-02-25 03:41	/user/profile/update	501	156	321
2025-02-25 03:41	/terms-of-service	2375	199	588
2025-02-25 03:41	/api/shipping/rates	3500	219	593
2025-02-25 03:41	/search?q=laptop	3619	159	268
2025-02-25 03:41	/api/support/chat	1472	262	581
2025-02-25 03:41	/api/payment/initiate	4913	250	462
2025-02-25 03:41	/api/shipping/rates	2828	210	377
2025-02-25 03:41	/api/reviews/latest	3551	242	590
2025-02-25 03:41	/api/loyalty/rewards	4164	242	555
2025-02-25 03:41	/search?q=laptop	1146	266	398
2025-02-25 03:41	/blog/latest	2633	266	406
2025-02-25 03:41	/api/user/preferences	2642	165	432
2025-02-25 03:41	/search?q=laptop	1248	148	336
2025-02-25 03:41	/about-us	4478	224	410
2025-02-25 03:41	/checkout	4413	229	619
2025-02-25 03:41	/api/discounts	187	176	339
2025-02-25 03:41	/search?q=tv	3396	184	357
2025-02-25 03:41	/api/loyalty/rewards	2180	239	556
2025-02-25 03:41	/user/profile/update	679	132	367
2025-02-25 03:41	/api/reviews/latest	1804	146	331
2025-02-25 03:41	/api/shipping/rates	2918	272	668
2025-02-25 03:41	/contact-us	2338	216	431
2025-02-25 03:41	/api/discounts	4249	258	352
2025-02-25 03:41	/search?q=watch	2306	190	491
2025-02-25 03:41	/privacy-policy	4090	187	393
2025-02-25 03:41	/api/getUserData	3552	204	528
2025-02-25 03:41	/products/latest	297	222	470
2025-02-25 03:41	/api/support/ticket	249	194	482
2025-02-25 03:41	/search?q=watch	886	211	463
2025-02-25 03:41	/about-us	920	160	225
2025-02-25 03:41	/api/reviews/latest	386	212	386
2025-02-25 03:41	/search?q=tv	3966	220	311
2025-02-25 03:41	/search?q=phone	3275	285	510
2025-02-25 03:41	/api/user/logout	909	224	533
2025-02-25 03:41	/contact-us	4233	175	447
2025-02-25 03:46	/api/download/app	429	142	306
2025-02-25 03:46	/checkout	3646	245	321
2025-02-25 03:46	/search?q=laptop	1896	244	313
2025-02-25 03:46	/api/user/logout	726	160	427
2025-02-25 03:46	/api/cart/remove	1818	188	557
2025-02-25 03:46	/api/user/logout	1165	136	502
2025-02-25 03:46	/api/wishlist/add	3302	131	329
2025-02-25 03:46	/search?q=product	4937	296	674
2025-02-25 03:46	/search?q=product	1659	133	202
2025-02-25 03:46	/api/orders/recent	4528	145	309
2025-02-25 03:46	/search?q=laptop	4981	166	348
2025-02-25 03:46	/api/discounts	1159	199	598
2025-02-25 03:46	/api/cart/remove	2711	194	529
2025-02-25 03:46	/api/wishlist/add	835	280	364
2025-02-25 03:46	/api/loyalty/rewards	3542	286	541
2025-02-25 03:46	/api/cart/add	1326	216	494
2025-02-25 03:46	/account/settings	686	254	613
2025-02-25 03:46	/products/popular	3733	153	496
2025-02-25 03:46	/checkout/confirmation	457	167	306
2025-02-25 03:46	/api/orders/recent	470	130	307
2025-02-25 03:46	/products/latest	2563	201	387
2025-02-25 03:46	/api/inventory/stock	4031	124	185
2025-02-25 03:46	/api/cart/remove	3859	262	530
2025-02-25 03:46	/api/user/preferences	3100	123	511
2025-02-25 03:46	/terms-of-service	3489	300	593
2025-02-25 03:46	/api/giftcards	4533	185	321
2025-02-25 03:46	/api/analytics/events	3221	249	574
2025-02-25 03:46	/api/wishlist/add	527	149	376
2025-02-25 03:46	/privacy-policy	1920	180	480
2025-02-25 03:46	/api/loyalty/rewards	844	198	407
2025-02-25 03:46	/login	189	232	569
2025-02-25 03:46	/api/giftcards	3400	291	466
2025-02-25 03:46	/search?q=tv	3190	208	488
2025-02-25 03:46	/api/tracking/order	3661	137	245
2025-02-25 03:46	/api/discounts	165	187	364
2025-02-25 03:46	/api/giftcards	873	192	480
2025-02-25 03:46	/api/giftcards	307	265	352
2025-02-25 03:46	/api/social/connect	2740	173	421
2025-02-25 03:46	/api/recommendations	4935	274	348
2025-02-25 03:46	/api/notifications	4776	189	482
2025-02-25 03:46	/api/getUserData	2844	193	568
2025-02-25 03:46	/blog/latest	4397	224	430
2025-02-25 03:46	/blog/latest	756	173	307
2025-02-25 03:46	/api/shipping/rates	2706	173	383
2025-02-25 03:46	/checkout/confirmation	1019	175	353
2025-02-25 03:46	/about-us	3677	189	286
2025-02-25 03:46	/products/sale	3720	175	297
2025-02-25 03:46	/api/payment/initiate	612	129	286
2025-02-25 03:46	/api/analytics/events	1241	238	332
2025-02-25 03:46	/search?q=headphones	4669	138	483
2025-02-25 03:51	/api/loyalty/rewards	3730	246	345
2025-02-25 03:51	/api/analytics/events	1297	138	190
2025-02-25 03:51	/api/payment/initiate	1284	278	492
2025-02-25 03:51	/cart/view	3471	248	589
2025-02-25 03:51	/api/getUserData	766	160	243
2025-02-25 03:51	/search?q=phone	2683	211	267
2025-02-25 03:51	/faq	4485	282	531
2025-02-25 03:51	/api/cart/remove	1475	256	356
2025-02-25 03:51	/search?q=tv	4198	282	402
2025-02-25 03:51	/products/sale	1818	231	594
2025-02-25 03:51	/api/giftcards	884	149	330
2025-02-25 03:51	/api/shipping/rates	2384	123	281
2025-02-25 03:51	/search?q=phone	2771	271	370
2025-02-25 03:51	/about-us	3806	268	438
2025-02-25 03:51	/api/payment/initiate	1165	136	320
2025-02-25 03:51	/api/notifications	3836	130	284
2025-02-25 03:51	/api/social/connect	2537	156	466
2025-02-25 03:51	/api/social/connect	724	236	501
2025-02-25 03:51	/api/user/logout	2059	201	546
2025-02-25 03:51	/api/analytics/events	4766	147	331
2025-02-25 03:51	/api/discounts	2237	248	493
2025-02-25 03:51	/checkout/confirmation	3850	174	470
2025-02-25 03:51	/api/social/connect	983	126	423
2025-02-25 03:51	/blog/latest	1460	298	443
2025-02-25 03:51	/products/sale	4683	284	397
2025-02-25 03:51	/search?q=headphones	3188	216	312
2025-02-25 03:51	/contact-us	391	148	295
2025-02-25 03:51	/terms-of-service	3945	124	317
2025-02-25 03:51	/api/payment/initiate	717	186	362
2025-02-25 03:51	/blog/latest	1076	209	576
2025-02-25 03:51	/api/support/ticket	3243	250	533
2025-02-25 03:51	/cart/view	2498	300	625
2025-02-25 03:51	/search?q=watch	3048	229	516
2025-02-25 03:51	/api/discounts	534	146	271
2025-02-25 03:51	/api/download/app	3615	264	649
2025-02-25 03:51	/api/cart/add	2139	223	611
2025-02-25 03:51	/api/analytics/events	4936	191	421
2025-02-25 03:51	/api/support/chat	4563	143	502
2025-02-25 03:51	/search?q=laptop	2099	223	611
2025-02-25 03:51	/api/shipping/rates	2796	257	344
2025-02-25 03:51	/privacy-policy	109	122	413
2025-02-25 03:51	/user/profile/update	4912	180	262
2025-02-25 03:51	/user/profile/update	1729	179	394
2025-02-25 03:51	/privacy-policy	4330	264	371
2025-02-25 03:51	/contact-us	1320	254	501
2025-02-25 03:51	/checkout/confirmation	3128	231	495
2025-02-25 03:51	/api/support/chat	892	182	315
2025-02-25 03:51	/checkout/confirmation	676	148	202
2025-02-25 03:51	/search?q=phone	4096	161	500
2025-02-25 03:51	/products/latest	2930	286	345
2025-02-25 03:56	/api/discounts	2362	278	570
2025-02-25 03:56	/api/refunds/status	814	227	300
2025-02-25 03:56	/api/getUserData	415	202	448
2025-02-25 03:56	/search?q=laptop	3972	178	241
2025-02-25 03:56	/api/refunds/status	4863	263	357
2025-02-25 03:56	/cart/view	1910	256	612
2025-02-25 03:56	/products/sale	4422	267	634
2025-02-25 03:56	/api/social/connect	4585	149	247
2025-02-25 03:56	/api/support/chat	2270	134	333
2025-02-25 03:56	/api/wishlist/add	2624	280	550
2025-02-25 03:56	/api/inventory/stock	3962	208	566
2025-02-25 03:56	/cart/view	3050	129	367
2025-02-25 03:56	/api/refunds/status	3484	178	470
2025-02-25 03:56	/search?q=product	4340	283	441
2025-02-25 03:56	/search?q=laptop	3315	238	637
2025-02-25 03:56	/terms-of-service	2993	216	398
2025-02-25 03:56	/checkout	1939	298	547
2025-02-25 03:56	/search?q=headphones	4610	280	622
2025-02-25 03:56	/api/cart/add	4295	256	595
2025-02-25 03:56	/api/user/logout	2649	252	458
2025-02-25 03:56	/contact-us	4588	163	255
2025-02-25 03:56	/products/popular	3044	199	541
2025-02-25 03:56	/api/user/preferences	1712	201	447
2025-02-25 03:56	/checkout/confirmation	3015	124	395
2025-02-25 03:56	/search?q=phone	2219	172	564
2025-02-25 03:56	/api/orders/recent	4334	185	426
2025-02-25 03:56	/blog/latest	3656	121	390
2025-02-25 03:56	/privacy-policy	2951	124	183
2025-02-25 03:56	/api/loyalty/rewards	3138	251	526
2025-02-25 03:56	/terms-of-service	2401	290	623
2025-02-25 03:56	/api/support/ticket	1068	197	539
2025-02-25 03:56	/api/loyalty/rewards	4612	138	463
2025-02-25 03:56	/api/download/app	1911	258	616
2025-02-25 03:56	/api/wishlist/add	3320	217	319
2025-02-25 03:56	/about-us	3317	286	566
2025-02-25 03:56	/login	4302	193	277
2025-02-25 03:56	/api/user/preferences	4320	179	272
2025-02-25 03:56	/home	2949	257	566
2025-02-25 03:56	/api/user/preferences	1555	221	600
2025-02-25 03:56	/api/getUserData	2151	201	393
2025-02-25 03:56	/api/recommendations	908	161	338
2025-02-25 03:56	/search?q=laptop	665	251	598
2025-02-25 03:56	/api/social/connect	1796	178	556
2025-02-25 03:56	/user/profile/update	4418	275	369
2025-02-25 03:56	/api/location/detect	1042	299	683
2025-02-25 03:56	/products/popular	2124	149	291
2025-02-25 03:56	/api/discounts	833	148	489
2025-02-25 03:56	/api/newsletter/subscribe	1854	127	282
2025-02-25 03:56	/cart/view	1781	295	562
2025-02-25 03:56	/api/social/connect	4226	231	627
2025-02-25 04:01	/api/getUserData	3290	196	411
2025-02-25 04:01	/api/inventory/stock	613	167	491
2025-02-25 04:01	/faq	2730	132	189
2025-02-25 04:01	/api/orders/recent	1109	157	529
2025-02-25 04:01	/cart/view	2868	270	615
2025-02-25 04:01	/api/cart/remove	1517	171	508
2025-02-25 04:01	/api/inventory/stock	187	266	559
2025-02-25 04:01	/api/analytics/events	2069	282	634
2025-02-25 04:01	/api/newsletter/subscribe	2091	218	438
2025-02-25 04:01	/checkout	1210	139	193
2025-02-25 04:01	/api/loyalty/rewards	3922	126	472
2025-02-25 04:01	/api/giftcards	926	193	319
2025-02-25 04:01	/account/settings	504	221	276
2025-02-25 04:01	/checkout/confirmation	176	150	239
2025-02-25 04:01	/products/popular	1541	256	490
2025-02-25 04:01	/api/cart/remove	4394	129	448
2025-02-25 04:01	/api/reviews/latest	141	172	230
2025-02-25 04:01	/search?q=headphones	3779	162	384
2025-02-25 04:01	/api/location/detect	3688	131	422
2025-02-25 04:01	/faq	2126	293	434
2025-02-25 04:01	/api/social/connect	1153	219	612
2025-02-25 04:01	/checkout	3451	204	511
2025-02-25 04:01	/cart/view	614	251	413
2025-02-25 04:01	/api/payment/initiate	2656	142	329
2025-02-25 04:01	/api/getUserData	2703	288	617
2025-02-25 04:01	/login	433	249	441
2025-02-25 04:01	/products/sale	1342	134	387
2025-02-25 04:01	/api/tracking/order	690	138	498
2025-02-25 04:01	/search?q=watch	3357	182	325
2025-02-25 04:01	/account/settings	603	292	439
2025-02-25 04:01	/api/payment/status	1644	132	260
2025-02-25 04:01	/api/tracking/order	2809	229	404
2025-02-25 04:01	/search?q=laptop	1125	124	338
2025-02-25 04:01	/api/giftcards	1124	277	551
2025-02-25 04:01	/api/shipping/rates	4883	260	408
2025-02-25 04:01	/cart/view	3530	271	567
2025-02-25 04:01	/search?q=tv	2136	191	517
2025-02-25 04:01	/search?q=product	3327	272	334
2025-02-25 04:01	/checkout	4827	264	441
2025-02-25 04:01	/faq	2903	200	590
2025-02-25 04:01	/account/settings	1904	240	608
2025-02-25 04:01	/api/user/preferences	3081	280	387
2025-02-25 04:01	/search?q=tv	1063	275	585
2025-02-25 04:01	/terms-of-service	154	187	240
2025-02-25 04:01	/home/featured	3799	240	505
2025-02-25 04:01	/api/payment/status	3567	220	392
2025-02-25 04:01	/api/refunds/status	929	178	375
2025-02-25 04:01	/products/popular	1398	121	514
2025-02-25 04:01	/user/profile/update	1884	201	328
2025-02-25 04:01	/terms-of-service	3655	246	436
2025-02-25 04:06	/api/getUserData	2281	272	374
2025-02-25 04:06	/api/newsletter/subscribe	3458	249	300
2025-02-25 04:06	/api/payment/status	480	167	274
2025-02-25 04:06	/search?q=laptop	1506	236	508
2025-02-25 04:06	/search?q=headphones	4786	206	269
2025-02-25 04:06	/api/user/preferences	1374	165	515
2025-02-25 04:06	/account/settings	4007	290	443
2025-02-25 04:06	/checkout	2943	201	319
2025-02-25 04:06	/products/sale	2270	198	463
2025-02-25 04:06	/api/shipping/rates	760	243	413
2025-02-25 04:06	/user/profile/update	3361	236	392
2025-02-25 04:06	/about-us	4650	166	371
2025-02-25 04:06	/about-us	1557	163	296
2025-02-25 04:06	/search?q=watch	1318	285	576
2025-02-25 04:06	/api/newsletter/subscribe	1338	194	375
2025-02-25 04:06	/account/settings	4349	272	422
2025-02-25 04:06	/search?q=laptop	1658	270	634
2025-02-25 04:06	/api/download/app	3719	231	420
2025-02-25 04:06	/api/payment/initiate	477	295	416
2025-02-25 04:06	/api/cart/add	482	217	437
2025-02-25 04:06	/home	2111	274	597
2025-02-25 04:06	/faq	3201	224	531
2025-02-25 04:06	/api/location/detect	3525	268	472
2025-02-25 04:06	/products/popular	2679	277	446
2025-02-25 04:06	/api/recommendations	2315	293	582
2025-02-25 04:06	/api/download/app	4410	254	320
2025-02-25 04:06	/blog/latest	2589	150	428
2025-02-25 04:06	/contact-us	3352	294	361
